Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 129, Row: 27, Price: $131.00, Est. Price: $131.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cf7e29dec8018c76c2baa3
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: F, Row: 9, Price: $271.00, Est. Price: $271.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a27ed0f6af5e52e4d5f37d
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: I, Row: G, Price: $280.00, Est. Price: $280.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67b5047b2f94efc810dfdbb3
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: J, Row: L, Price: $280.00, Est. Price: $280.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67b504472f94efc810d87951
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: P, Row: 16, Price: $309.00, Est. Price: $309.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a27ed7f6af5e52e4d6932f
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: H, Row: I, Price: $314.00, Est. Price: $314.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d48fb8dec8018c7684e461
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: R, Row: AA, Price: $339.00, Est. Price: $339.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67b5047b2f94efc810dfdb92
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 123, Row: 39, Price: $401.00, Est. Price: $401.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/6764fe19b98988f2dbd74240
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: G, Row: H, Price: $409.00, Est. Price: $409.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/6723bbdf585e58e5aaffceb6
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 315, Row: 12, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d1c00fdec8018c76843a03
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 101, Row: 22, Price: $56.00, Est. Price: $56.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d48fc0dec8018c76862a2c
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 329, Row: 2, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67ae44932f94efc8108b2a90
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 303, Row: 20, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a27ed1f6af5e52e4d60f5e
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 303, Row: 40, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67ca12a3dec8018c760040f7
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 330, Row: 1, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67896e6c5f5eedb9b550e52f
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 305, Row: 40, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67ca12f1dec8018c7609f5e3
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 309, Row: 32, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67ca1296dec8018c76feb653
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 326, Row: 40, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67ca12f4dec8018c760a652a
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 325, Row: 40, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67ca12d4dec8018c76063f2a
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 321, Row: 32, Price: $70.00, Est. Price: $70.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67ca12dedec8018c760791f5
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 320, Row: 17, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a27eddf6af5e52e4d7119d
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 137, Row: 36, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d05ba4dec8018c765490d5
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 104, Row: 37, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d05b96dec8018c76538016
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 142, Row: 27, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a27ed5f6af5e52e4d6614a
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 105, Row: 26, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a27ee1f6af5e52e4d759fa
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 111, Row: 10, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67b502872f94efc810a5e333
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 133, Row: 6, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67b502b82f94efc810ad66ce
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 102, Row: 16, Price: $88.00, Est. Price: $88.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a27ee0f6af5e52e4d74285
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 111, Row: 5, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67b502872f94efc810a5e33c
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 107, Row: 34, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a27ed9f6af5e52e4d6c6a3
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 107, Row: 26, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67896e6c5f5eedb9b550e4e5
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 102, Row: 39, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/6764fe19b98988f2dbd741af
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 108, Row: 20, Price: $94.00, Est. Price: $94.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67896e6c5f5eedb9b550e486
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 205, Row: 2, Price: $98.00, Est. Price: $98.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d48fbadec8018c76851e13
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 217, Row: 2, Price: $100.00, Est. Price: $100.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d48fb8dec8018c7684e2ea
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 112, Row: 5, Price: $103.00, Est. Price: $103.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67b503192f94efc810b8dcd4
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 217, Row: 11, Price: $103.00, Est. Price: $103.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a27ecdf6af5e52e4d5960c
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 201, Row: 11, Price: $105.00, Est. Price: $105.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d21f23dec8018c76c7551a
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 110, Row: 7, Price: $106.00, Est. Price: $106.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d89455dec8018c76900e48
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 222, Row: 11, Price: $108.00, Est. Price: $108.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d21f1cdec8018c76c6d4a4
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 133, Row: 12, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67896e735f5eedb9b551d5cd
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 140, Row: 39, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/6764fe17b98988f2dbd72399
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 206, Row: 5, Price: $115.00, Est. Price: $115.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67cde4dcdec8018c7685e446
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 130, Row: 29, Price: $120.00, Est. Price: $120.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67896e805f5eedb9b553c8dc
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 109, Row: 7, Price: $121.00, Est. Price: $121.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67896e725f5eedb9b551bc13
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 113, Row: 39, Price: $124.00, Est. Price: $124.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d21f0cdec8018c76c55813
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 130, Row: 39, Price: $124.00, Est. Price: $124.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67b7faf82f94efc8100ee83b
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 206, Row: 11, Price: $127.00, Est. Price: $127.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d21f2bdec8018c76c80b05
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 128, Row: 37, Price: $143.00, Est. Price: $143.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d21f15dec8018c76c62708
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 124, Row: 37, Price: $156.00, Est. Price: $156.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a27edaf6af5e52e4d6deff
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 115, Row: 23, Price: $168.00, Est. Price: $168.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a7a3243e2207e70b42e0ac
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: B, Row: E, Price: $176.00, Est. Price: $176.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67b503e52f94efc810d16027
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 126, Row: 21, Price: $182.00, Est. Price: $182.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/670ea22bf0923f9bcdb7821c
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: R, Row: E, Price: $244.00, Est. Price: $244.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/670ea22bf0923f9bcdb78218
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 116, Row: 23, Price: $269.00, Est. Price: $269.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/671aa1a3f0923f9bcdd116f9
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: I, Row: H, Price: $280.00, Est. Price: $280.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67b5047b2f94efc810dfdc16
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 125, Row: 38, Price: $301.00, Est. Price: $301.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/6764fe19b98988f2dbd7502c
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: Q, Row: 8, Price: $313.00, Est. Price: $313.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/670ea22ff0923f9bcdb7d745
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 140, Row: 14, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/679bdd79f6af5e52e407c1c6
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 101, Row: 22, Price: $55.00, Est. Price: $55.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d48fbcdec8018c768558d4
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 330, Row: 17, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a27ecdf6af5e52e4d5962b
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 310, Row: 1, Price: $94.00, Est. Price: $94.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67896e6d5f5eedb9b5510acf
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 205, Row: 9, Price: $121.00, Est. Price: $121.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67a831de3e2207e70bab276e
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 112, Row: 2, Price: $143.00, Est. Price: $143.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67896e755f5eedb9b5522689
Date: 09-05-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 126, Row: 22, Price: $184.00, Est. Price: $184.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-5-2025-phoenix-az-chase-field/events/66a1721d56d58dfc9c0ea5ed/listings/67d894cadec8018c769ac181
