Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 116, Row: 23, Price: $96.00, Est. Price: $96.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67ad3e733e2207e70bb78664
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 301, Row: 3, Price: $54.00, Est. Price: $54.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a952dec8018c76f09b60
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 307, Row: 8, Price: $56.00, Est. Price: $56.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a952dec8018c76f09b47
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 315, Row: 10, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a965dec8018c76f3633d
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 319, Row: 10, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a969dec8018c76f3ebe2
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 101, Row: 22, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d48fc0dec8018c768623e3
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 320, Row: 9, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67896e435f5eedb9b54c9bae
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 327, Row: 40, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67ca0d38dec8018c767c95f3
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 324, Row: 40, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67ca0d3adec8018c767ce366
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 311, Row: 32, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67ca0d18dec8018c767927f7
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 316, Row: 32, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67ca0d03dec8018c767701fc
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 321, Row: 32, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67ca0d01dec8018c7676df8c
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 111, Row: 10, Price: $69.00, Est. Price: $69.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67b4f0082f94efc810a7a5e2
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 102, Row: 16, Price: $73.00, Est. Price: $73.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67a68ac43e2207e70b0ef239
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 133, Row: 6, Price: $74.00, Est. Price: $74.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67b4f06a2f94efc810b2d0b0
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 107, Row: 26, Price: $74.00, Est. Price: $74.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67896e495f5eedb9b54d29b5
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 111, Row: 5, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67b4f0082f94efc810a7a610
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 142, Row: 39, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67ca0d01dec8018c7676e4ca
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 103, Row: 15, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67896e455f5eedb9b54ccbb5
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 136, Row: 26, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/670ea165f0923f9bcda5b592
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 136, Row: 39, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67ca0d26dec8018c767ac0a4
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 108, Row: 22, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67a68acb3e2207e70b0f9dba
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 110, Row: 8, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d48fbfdec8018c7685d7f2
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 205, Row: 5, Price: $82.00, Est. Price: $82.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a960dec8018c76f2cf82
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 112, Row: 5, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67b4f09a2f94efc810bb465c
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 133, Row: 12, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67896e525f5eedb9b54e15eb
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 216, Row: 11, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d20ecddec8018c76234bfc
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 204, Row: 11, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d20edfdec8018c76263e55
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 132, Row: 10, Price: $97.00, Est. Price: $97.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a970dec8018c76f4c9b7
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 212, Row: 7, Price: $101.00, Est. Price: $101.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a962dec8018c76f30492
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 206, Row: 1, Price: $102.00, Est. Price: $102.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d48fb7dec8018c7684bb58
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 132, Row: 1, Price: $104.00, Est. Price: $104.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67b4f0cc2f94efc810c22565
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 117, Row: 27, Price: $110.00, Est. Price: $110.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a968dec8018c76f3c4e3
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 129, Row: 38, Price: $111.00, Est. Price: $111.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67a68ac83e2207e70b0f5187
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 118, Row: 21, Price: $112.00, Est. Price: $112.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67b4f15d2f94efc810d293d9
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 122, Row: 33, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a96edec8018c76f49e5f
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 119, Row: 31, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a96adec8018c76f3efa1
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 123, Row: 38, Price: $125.00, Est. Price: $125.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d20ef6dec8018c762a2738
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 122, Row: 39, Price: $125.00, Est. Price: $125.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d20ee3dec8018c7627075c
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 126, Row: 34, Price: $125.00, Est. Price: $125.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d20ed2dec8018c76240289
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 125, Row: 38, Price: $125.00, Est. Price: $125.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d20ef6dec8018c762a23e7
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 117, Row: 22, Price: $128.00, Est. Price: $128.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67a68ac93e2207e70b0f6eca
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 124, Row: 26, Price: $130.00, Est. Price: $130.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67896e4e5f5eedb9b54dafd6
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 123, Row: 24, Price: $132.00, Est. Price: $132.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67a68ad53e2207e70b10879e
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 126, Row: 21, Price: $135.00, Est. Price: $135.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/670ea1a9f0923f9bcdaba625
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: B, Row: E, Price: $147.00, Est. Price: $147.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67b4f18f2f94efc810d4dfcc
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: A, Row: F, Price: $179.00, Est. Price: $179.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67a68ac73e2207e70b0f36ca
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: R, Row: E, Price: $187.00, Est. Price: $187.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/670ea1aef0923f9bcdac059f
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: D, Row: 11, Price: $201.00, Est. Price: $201.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a95ddec8018c76f25938
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: F, Row: 16, Price: $201.00, Est. Price: $201.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a96cdec8018c76f4658b
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: I, Row: H, Price: $216.00, Est. Price: $216.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67b4f2222f94efc810e15d3b
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: Q, Row: 15, Price: $222.00, Est. Price: $222.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d3395edec8018c768e8c5c
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: E, Row: 7, Price: $252.00, Est. Price: $252.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67a68ad33e2207e70b104ece
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 140, Row: 14, Price: $48.00, Est. Price: $48.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/679bdd79f6af5e52e407c4df
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 331, Row: 2, Price: $54.00, Est. Price: $54.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4a95ddec8018c76f25713
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 310, Row: 9, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d4fe80dec8018c766ca4f9
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 135, Row: 9, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67a68ad03e2207e70b101887
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: 126, Row: 22, Price: $126.00, Est. Price: $126.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67d891dddec8018c764b5648
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: J, Row: L, Price: $216.00, Est. Price: $216.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67b4f1f02f94efc810dd303c
Date: 09-01-2025, Home Team: Dbacks, Away Team: Rangers, Section: R, Row: AA, Price: $280.00, Est. Price: $280.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-1-2025-phoenix-az-chase-field/events/66a1721966e0626c8de367e0/listings/67b4f2532f94efc810e50fa6
