Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 129, Row: 27, Price: $131.00, Est. Price: $131.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67d03a8fdec8018c761c5d1b
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: K, Row: B, Price: $369.00, Est. Price: $369.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67b5047b2f94efc810dfdb77
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: G, Row: H, Price: $409.00, Est. Price: $409.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/6723bbdf585e58e5aaffcebd
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 116, Row: 21, Price: $141.00, Est. Price: $141.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67b503b42f94efc810cca333
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 101, Row: 22, Price: $55.00, Est. Price: $55.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67d48fbfdec8018c7685d942
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 328, Row: 40, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67ca0ceedec8018c7674e3ab
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 305, Row: 40, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67ca0cf5dec8018c7675c487
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 306, Row: 40, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67ca0d03dec8018c7677092b
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 327, Row: 40, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67ca0d26dec8018c767aba2e
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 309, Row: 32, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67ca0d0adec8018c7677b4db
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 321, Row: 32, Price: $70.00, Est. Price: $70.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67ca0d0fdec8018c7678282c
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 313, Row: 8, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67896e6e5f5eedb9b5512641
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 141, Row: 39, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67d05b8bdec8018c765289a6
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 103, Row: 37, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67d05b89dec8018c76527099
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 102, Row: 38, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67d05b96dec8018c76537fc6
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 104, Row: 37, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67d05b96dec8018c765385ce
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 140, Row: 27, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67ae97f62f94efc8102f2e75
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 111, Row: 10, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67b502872f94efc810a5e31a
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 133, Row: 6, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67b502b82f94efc810ad66d7
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 102, Row: 16, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67ae97f82f94efc8102f6302
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 108, Row: 22, Price: $91.00, Est. Price: $91.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67c0792ddec8018c76c337fb
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 111, Row: 5, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67b502872f94efc810a5e33d
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 216, Row: 1, Price: $98.00, Est. Price: $98.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67b503862f94efc810c7d1f0
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 112, Row: 5, Price: $103.00, Est. Price: $103.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67b503192f94efc810b8dcc7
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 201, Row: 11, Price: $105.00, Est. Price: $105.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67d20347dec8018c76eda24f
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 133, Row: 12, Price: $110.00, Est. Price: $110.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67896e7b5f5eedb9b552f40e
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 130, Row: 28, Price: $122.00, Est. Price: $122.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/670ea1b2f0923f9bcdac7d0f
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 134, Row: 5, Price: $122.00, Est. Price: $122.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/670ea1aff0923f9bcdac27a9
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 114, Row: 39, Price: $124.00, Est. Price: $124.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67d20369dec8018c76f0d00f
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 207, Row: 10, Price: $127.00, Est. Price: $127.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67d20358dec8018c76ef50ae
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 119, Row: 21, Price: $139.00, Est. Price: $139.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67b503b42f94efc810cca30b
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 132, Row: 1, Price: $139.00, Est. Price: $139.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67b503522f94efc810c205ad
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 209, Row: 10, Price: $142.00, Est. Price: $142.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67a282d7f6af5e52e43afc36
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 128, Row: 34, Price: $163.00, Est. Price: $163.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67a643663e2207e70baa901f
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 129, Row: 24, Price: $167.00, Est. Price: $167.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67896e7b5f5eedb9b552f402
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 117, Row: 22, Price: $169.00, Est. Price: $169.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67a28250f6af5e52e42efcbc
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 118, Row: 32, Price: $178.00, Est. Price: $178.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67a282ddf6af5e52e43b6434
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: A, Row: F, Price: $230.00, Est. Price: $230.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67a28248f6af5e52e42e8aca
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: S, Row: B, Price: $248.00, Est. Price: $248.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67896e6c5f5eedb9b550e46e
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 128, Row: 39, Price: $262.00, Est. Price: $262.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/6764fe1ab98988f2dbd75bc1
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: D, Row: 18, Price: $273.00, Est. Price: $273.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67a6cdbb3e2207e70b2543a7
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: I, Row: H, Price: $280.00, Est. Price: $280.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67b5047b2f94efc810dfdbe6
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 119, Row: 38, Price: $301.00, Est. Price: $301.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/6764fe1cb98988f2dbd7723a
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: Q, Row: 8, Price: $304.00, Est. Price: $304.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/670ea1b1f0923f9bcdac5302
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: D, Row: 8, Price: $310.00, Est. Price: $310.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67896e835f5eedb9b55450f3
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: E, Row: 7, Price: $312.00, Est. Price: $312.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67a6cd123e2207e70b1826f1
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: R, Row: AA, Price: $339.00, Est. Price: $339.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67b5047b2f94efc810dfdc0c
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 123, Row: 39, Price: $401.00, Est. Price: $401.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/6764fe19b98988f2dbd74fd9
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 140, Row: 14, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/679bdd79f6af5e52e407c595
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 318, Row: 9, Price: $72.00, Est. Price: $72.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67a282d8f6af5e52e43b0abd
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 311, Row: 2, Price: $85.00, Est. Price: $85.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67896e765f5eedb9b5523a6c
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 137, Row: 27, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67a28256f6af5e52e42f652e
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 310, Row: 1, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67a28250f6af5e52e42efd5d
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 132, Row: 6, Price: $101.00, Est. Price: $101.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67b503512f94efc810c20535
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 110, Row: 7, Price: $103.00, Est. Price: $103.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67d9d52cdec8018c76f9839b
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 218, Row: 1, Price: $121.00, Est. Price: $121.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/670ea1b1f0923f9bcdac52d0
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 130, Row: 27, Price: $124.00, Est. Price: $124.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67d4c2b1dec8018c760a79c9
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 132, Row: 1, Price: $139.00, Est. Price: $139.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67b503522f94efc810c20569
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 127, Row: 24, Price: $166.00, Est. Price: $166.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67a2824cf6af5e52e42eb792
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: 116, Row: 23, Price: $239.00, Est. Price: $239.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/672d1e83585e58e5aaef61d6
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: H, Row: I, Price: $314.00, Est. Price: $314.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67d48fb8dec8018c7684e22c
Date: 09-07-2025, Home Team: Dbacks, Away Team: Red Sox, Section: I, Row: B, Price: $369.00, Est. Price: $369.00, URL: https://gametime.co/mlb-baseball/red-sox-at-diamondbacks-tickets/9-7-2025-phoenix-az-chase-field/events/66a17221573fc39854bf8eea/listings/67b504472f94efc810d87985
