Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 128, Row: 25, Price: $74.00, Est. Price: $74.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/670ea0ddf0923f9bcd9a669a
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: D, Row: 7, Price: $163.00, Est. Price: $163.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/6709901ff0923f9bcd9fb2b1
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: J, Row: L, Price: $186.00, Est. Price: $186.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/670990acf0923f9bcdb31d5e
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: I, Row: G, Price: $192.00, Est. Price: $192.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/6709907df0923f9bcdaa48bf
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: K, Row: B, Price: $263.00, Est. Price: $263.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/670990acf0923f9bcdb31d63
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 111, Row: 10, Price: $48.00, Est. Price: $48.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67098b55f0923f9bcd0fc3b3
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 301, Row: 3, Price: $40.00, Est. Price: $40.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67d65b2cdec8018c76078892
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 101, Row: 22, Price: $42.00, Est. Price: $42.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67d48fb7dec8018c7684b985
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 307, Row: 1, Price: $42.00, Est. Price: $42.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67896de85f5eedb9b5435da2
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 104, Row: 16, Price: $43.00, Est. Price: $43.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67896de85f5eedb9b5435d55
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 107, Row: 26, Price: $45.00, Est. Price: $45.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67896df25f5eedb9b5445a83
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 321, Row: 1, Price: $45.00, Est. Price: $45.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67896df25f5eedb9b5445a9a
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 311, Row: 1, Price: $46.00, Est. Price: $46.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/670ea0e1f0923f9bcd9aa94a
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 302, Row: 32, Price: $46.00, Est. Price: $46.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67ca0ceedec8018c7674e574
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 328, Row: 40, Price: $46.00, Est. Price: $46.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67ca0d0cdec8018c7677f926
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 303, Row: 40, Price: $46.00, Est. Price: $46.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67ca0cfadec8018c7676499c
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 319, Row: 10, Price: $47.00, Est. Price: $47.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67caf6b7dec8018c766cb094
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 308, Row: 40, Price: $48.00, Est. Price: $48.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67ca0d3fdec8018c767d69c7
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 309, Row: 32, Price: $48.00, Est. Price: $48.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67ca0d1ddec8018c7679a997
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 133, Row: 12, Price: $52.00, Est. Price: $52.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67896df25f5eedb9b5445a41
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 133, Row: 6, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67098be2f0923f9bcd1f05cc
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 315, Row: 32, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67ca0d0fdec8018c767835cf
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 316, Row: 32, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67ca0cecdec8018c767491aa
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 322, Row: 32, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67ca0cf5dec8018c7675c14e
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 111, Row: 5, Price: $54.00, Est. Price: $54.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67098d03f0923f9bcd419182
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 134, Row: 7, Price: $55.00, Est. Price: $55.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/670ea0e7f0923f9bcd9af7ff
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 110, Row: 8, Price: $56.00, Est. Price: $56.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67d48fbcdec8018c76855df4
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 109, Row: 7, Price: $56.00, Est. Price: $56.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67896df05f5eedb9b5442dfa
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 107, Row: 39, Price: $57.00, Est. Price: $57.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67ca0d3ddec8018c767d22e9
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 108, Row: 39, Price: $57.00, Est. Price: $57.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67ca0cfedec8018c7676ac77
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 103, Row: 37, Price: $57.00, Est. Price: $57.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67ca0d01dec8018c7676e526
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 109, Row: 12, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67caf814dec8018c768564dc
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 130, Row: 29, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67896dec5f5eedb9b543c3da
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 112, Row: 5, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67098deff0923f9bcd5dbb16
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 204, Row: 1, Price: $65.00, Est. Price: $65.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/670ea0def0923f9bcd9a76c9
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 218, Row: 2, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67cf2ca5dec8018c76932a81
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 113, Row: 25, Price: $71.00, Est. Price: $71.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67d65b2edec8018c7607a300
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 132, Row: 9, Price: $71.00, Est. Price: $71.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67d8117cdec8018c76faa1cd
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 112, Row: 12, Price: $71.00, Est. Price: $71.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67caf7cedec8018c76804df7
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 132, Row: 2, Price: $74.00, Est. Price: $74.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/670ea0e8f0923f9bcd9b0390
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 212, Row: 7, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67caf7ccdec8018c768020d5
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 113, Row: 39, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67d091b8dec8018c76968cb2
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 117, Row: 27, Price: $82.00, Est. Price: $82.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67d37700dec8018c763fd588
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 116, Row: 27, Price: $82.00, Est. Price: $82.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67caf80ddec8018c768500f6
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 128, Row: 29, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67caf806dec8018c76846aba
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 122, Row: 33, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67db01b9dec8018c76a88aa8
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 126, Row: 22, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67896def5f5eedb9b54414de
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 117, Row: 21, Price: $88.00, Est. Price: $88.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/670ea0e9f0923f9bcd9b0d74
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 207, Row: 11, Price: $90.00, Est. Price: $90.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67d20342dec8018c76ed2dd0
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 208, Row: 11, Price: $90.00, Est. Price: $90.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67d20373dec8018c76f20ed6
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 118, Row: 21, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67098e7af0923f9bcd6e0ab7
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 126, Row: 34, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67d20369dec8018c76f0cd7c
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 119, Row: 21, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67098e7af0923f9bcd6e0ae8
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 125, Row: 38, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67d20340dec8018c76ece968
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 129, Row: 32, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67d20345dec8018c76ed70ac
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: R, Row: E, Price: $114.00, Est. Price: $114.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/670ea0dcf0923f9bcd9a3cc3
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: S, Row: B, Price: $117.00, Est. Price: $117.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67896def5f5eedb9b543f81a
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: B, Row: E, Price: $127.00, Est. Price: $127.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67098f93f0923f9bcd9023be
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: E, Row: 15, Price: $158.00, Est. Price: $158.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67d87408dec8018c76e83418
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: F, Row: 16, Price: $158.00, Est. Price: $158.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67d03a1ddec8018c761130a4
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: Q, Row: 8, Price: $166.00, Est. Price: $166.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/670ea0e9f0923f9bcd9b0d6d
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: D, Row: 8, Price: $169.00, Est. Price: $169.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67896df85f5eedb9b544dd7f
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: H, Row: M, Price: $170.00, Est. Price: $170.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67d87400dec8018c76e70fff
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: I, Row: H, Price: $192.00, Est. Price: $192.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/6709907df0923f9bcdaa4899
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 140, Row: 14, Price: $29.00, Est. Price: $29.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/679bdd79f6af5e52e407c2ac
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 331, Row: 2, Price: $40.00, Est. Price: $40.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67caf734dec8018c76749fc7
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 104, Row: 14, Price: $41.00, Est. Price: $41.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67099139f0923f9bcdc4f600
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 310, Row: 1, Price: $43.00, Est. Price: $43.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67896df75f5eedb9b544cac8
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 143, Row: 15, Price: $50.00, Est. Price: $50.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67caf80edec8018c76851324
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 109, Row: 39, Price: $69.00, Est. Price: $69.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67ca0d3fdec8018c767d61eb
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 125, Row: 28, Price: $78.00, Est. Price: $78.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67896df25f5eedb9b5445a4f
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 127, Row: 21, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67098e7af0923f9bcd6e0b0d
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: 119, Row: 38, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67d20362dec8018c76f0324b
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: S, Row: C, Price: $116.00, Est. Price: $116.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/670ea0d9f0923f9bcd99f34b
Date: 09-03-2025, Home Team: Dbacks, Away Team: Rangers, Section: R, Row: AA, Price: $239.00, Est. Price: $239.00, URL: https://gametime.co/mlb-baseball/rangers-at-diamondbacks-tickets/9-3-2025-phoenix-az-chase-field/events/66a1721bd8d60cfab6f1b776/listings/67099109f0923f9bcdbedd20
