Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 128, Row: 25, Price: $74.00, Est. Price: $74.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670ea104f0923f9bcd9c8b56
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: H, Row: L, Price: $171.00, Est. Price: $171.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cf3d4811782d3a1bb17
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: G, Row: M, Price: $171.00, Est. Price: $171.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54ce9d4811782d3a0d82b
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 111, Row: 10, Price: $48.00, Est. Price: $48.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/6709815bf0923f9bcde1bdf9
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 103, Row: 17, Price: $41.00, Est. Price: $41.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67896e2a5f5eedb9b549dd58
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 301, Row: 3, Price: $41.00, Est. Price: $41.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cdad4811782d39fc47f
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 302, Row: 32, Price: $41.00, Est. Price: $41.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e45e63d4811782d3b3381f
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 328, Row: 40, Price: $41.00, Est. Price: $41.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e45e75d4811782d3b629a2
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 101, Row: 22, Price: $42.00, Est. Price: $42.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e15d3cd4811782d3eb4824
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 307, Row: 1, Price: $42.00, Est. Price: $42.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67896e2f5f5eedb9b54a70f5
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 104, Row: 16, Price: $43.00, Est. Price: $43.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67896e2f5f5eedb9b54a7259
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 308, Row: 11, Price: $43.00, Est. Price: $43.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54ccfd4811782d39eccdb
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 107, Row: 26, Price: $45.00, Est. Price: $45.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67896e325f5eedb9b54ac786
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 108, Row: 20, Price: $45.00, Est. Price: $45.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67896e285f5eedb9b549aaad
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 311, Row: 1, Price: $45.00, Est. Price: $45.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670ea100f0923f9bcd9c59fa
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 321, Row: 1, Price: $46.00, Est. Price: $46.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67896e3d5f5eedb9b54c0ff8
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 321, Row: 11, Price: $47.00, Est. Price: $47.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cf5d4811782d3a216d9
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 319, Row: 12, Price: $48.00, Est. Price: $48.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cefd4811782d3a1643c
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 319, Row: 32, Price: $49.00, Est. Price: $49.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e45e6ed4811782d3b4f4ab
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 315, Row: 32, Price: $49.00, Est. Price: $49.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e45e84d4811782d3b769bd
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 313, Row: 32, Price: $49.00, Est. Price: $49.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e45e69d4811782d3b43609
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 103, Row: 22, Price: $50.00, Est. Price: $50.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cf1d4811782d3a19a15
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 133, Row: 12, Price: $52.00, Est. Price: $52.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67896e285f5eedb9b549a9ce
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 133, Row: 6, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67098279f0923f9bcdfff786
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 107, Row: 38, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e59f40d4811782d3672e11
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 137, Row: 39, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e59588d4811782d351c044
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 110, Row: 8, Price: $56.00, Est. Price: $56.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e15d34d4811782d3eacb8b
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 109, Row: 7, Price: $56.00, Est. Price: $56.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67896e275f5eedb9b5498691
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 110, Row: 14, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cf3d4811782d3a1c1c9
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 130, Row: 29, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67896e245f5eedb9b5493e14
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 112, Row: 5, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670984e2f0923f9bcd4b6cba
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 218, Row: 5, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cefd4811782d3a1723f
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 204, Row: 1, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670ea103f0923f9bcd9c7f49
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 132, Row: 18, Price: $71.00, Est. Price: $71.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cadd4811782d39c96b5
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 132, Row: 2, Price: $74.00, Est. Price: $74.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670ea10af0923f9bcd9ceb3e
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 218, Row: 11, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67dd93a7d4811782d3c20e3c
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 125, Row: 28, Price: $78.00, Est. Price: $78.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670ea107f0923f9bcd9cc370
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 208, Row: 6, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cb3d4811782d39d1b66
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 212, Row: 8, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cafd4811782d39cc1d0
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 113, Row: 39, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67dd93b0d4811782d3c34cd2
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 117, Row: 28, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cefd4811782d3a1712b
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 120, Row: 34, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cdad4811782d39fc998
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 119, Row: 33, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cc3d4811782d39e0147
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 128, Row: 32, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cdad4811782d39fc76c
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 129, Row: 24, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67896e325f5eedb9b54ac7b7
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 117, Row: 21, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670ea105f0923f9bcd9caa29
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 209, Row: 10, Price: $90.00, Est. Price: $90.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67dd93b3d4811782d3c3c433
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 211, Row: 10, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e45e7dd4811782d3b6bf69
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: R, Row: E, Price: $114.00, Est. Price: $114.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670ea10df0923f9bcd9d25a5
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: S, Row: B, Price: $117.00, Est. Price: $117.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67896e385f5eedb9b54b787b
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: B, Row: E, Price: $127.00, Est. Price: $127.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670985fdf0923f9bcd70f119
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: F, Row: 14, Price: $159.00, Est. Price: $159.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54ce9d4811782d3a0ddcf
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: E, Row: 13, Price: $159.00, Est. Price: $159.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cd8d4811782d39f8a21
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: D, Row: 13, Price: $159.00, Est. Price: $159.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cbfd4811782d39dd503
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: C, Row: 12, Price: $159.00, Est. Price: $159.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cc7d4811782d39e4caa
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: Q, Row: 8, Price: $165.00, Est. Price: $165.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670ea10bf0923f9bcd9cf8f9
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: I, Row: H, Price: $192.00, Est. Price: $192.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67098688f0923f9bcd814849
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 140, Row: 14, Price: $34.00, Est. Price: $34.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/679bdd79f6af5e52e407c2bf
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 104, Row: 14, Price: $41.00, Est. Price: $41.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/6709809ff0923f9bcdceb7ac
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 331, Row: 3, Price: $41.00, Est. Price: $41.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cbbd4811782d39d92d4
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 310, Row: 1, Price: $46.00, Est. Price: $46.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67896e2d5f5eedb9b54a2b02
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 313, Row: 12, Price: $47.00, Est. Price: $47.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cded4811782d3a014bb
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 317, Row: 32, Price: $49.00, Est. Price: $49.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e45e95d4811782d3b9e1de
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 143, Row: 16, Price: $50.00, Est. Price: $50.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e54cefd4811782d3a174c8
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 139, Row: 39, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e59599d4811782d3530bd6
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 122, Row: 29, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67896e2d5f5eedb9b54a2c32
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 115, Row: 22, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67896e335f5eedb9b54ae985
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 214, Row: 10, Price: $90.00, Est. Price: $90.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67dd93a1d4811782d3c163c0
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 215l, Row: 1, Price: $107.00, Est. Price: $107.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e45e4fd4811782d3af9d94
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: A, Row: E, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/670ea10df0923f9bcd9d25d1
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: 111, Row: 1, Price: $126.00, Est. Price: $126.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/6716c2f6f0923f9bcdb39c3c
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: G, Row: H, Price: $182.00, Est. Price: $182.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67bf94b42f94efc810adb830
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: O, Row: 15, Price: $182.00, Est. Price: $182.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e45e6ad4811782d3b467e9
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: H, Row: I, Price: $185.00, Est. Price: $185.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e15d37d4811782d3eafda2
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: I, Row: G, Price: $192.00, Est. Price: $192.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/6709897cf0923f9bcde14fbe
Date: 08-19-2025, Home Team: Dbacks, Away Team: Guardians, Section: L, Row: K, Price: $196.00, Est. Price: $196.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-19-2025-phoenix-az-chase-field/events/66a172096a7963095dbe0ae1/listings/67e45e58d4811782d3b11d4e
