Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 116, Row: 21, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/677b3572b98988f2db8bc5f1
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 305, Row: 40, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67dcaec5d4811782d31b945b
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 140, Row: 39, Price: $58.00, Est. Price: $58.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/6764fda4b98988f2dbce8836
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 110, Row: 10, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67896e545f5eedb9b54e4667
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 313, Row: 32, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67dcae9bd4811782d315ab37
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 312, Row: 32, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67dcaea9d4811782d317b60f
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 135, Row: 9, Price: $62.00, Est. Price: $62.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67a68ac23e2207e70b0ecf65
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 139, Row: 39, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67dcae89d4811782d312c55d
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 136, Row: 39, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67dcae46d4811782d3087474
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 101, Row: 28, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67dcae11d4811782d3015644
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 130, Row: 28, Price: $70.00, Est. Price: $70.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/670ea16ef0923f9bcda69558
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 220, Row: 10, Price: $85.00, Est. Price: $85.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67dcae17d4811782d3024caa
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 127, Row: 21, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/677b362eb98988f2db9c0303
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 206, Row: 1, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e15d3cd4811782d3eb4866
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 211, Row: 8, Price: $91.00, Est. Price: $91.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67a68ac83e2207e70b0f5182
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 128, Row: 25, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/670ea169f0923f9bcda606ae
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 123, Row: 26, Price: $98.00, Est. Price: $98.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67a68abe3e2207e70b0e4708
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 118, Row: 22, Price: $101.00, Est. Price: $101.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67a68ad33e2207e70b104eb5
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 126, Row: 22, Price: $101.00, Est. Price: $101.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67896e425f5eedb9b54c8da5
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 119, Row: 24, Price: $103.00, Est. Price: $103.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67d890cedec8018c7630a005
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 115, Row: 32, Price: $103.00, Est. Price: $103.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67dcae62d4811782d30c8b50
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 203, Row: 11, Price: $133.00, Est. Price: $133.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/6764fda1b98988f2dbce194f
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 125, Row: 38, Price: $152.00, Est. Price: $152.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/6764fda2b98988f2dbce3464
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: Q, Row: 15, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cf3d4811782d3a1c541
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: H, Row: I, Price: $190.00, Est. Price: $190.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e15d35d4811782d3eae4ee
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: I, Row: G, Price: $192.00, Est. Price: $192.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/677b4193b98988f2db8360bc
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: E, Row: 7, Price: $192.00, Est. Price: $192.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67a68acf3e2207e70b0ffbe9
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: J, Row: L, Price: $192.00, Est. Price: $192.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/677b41c1b98988f2db881196
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: G, Row: H, Price: $193.00, Est. Price: $193.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67bf94b42f94efc810adb7cf
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: R, Row: AA, Price: $257.00, Est. Price: $257.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/677b424eb98988f2db96176b
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: M, Row: AA, Price: $504.00, Est. Price: $504.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e59b32d4811782d3ee87eb
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 111, Row: 10, Price: $50.00, Est. Price: $50.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/677b335cb98988f2db64d735
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 301, Row: 1, Price: $37.00, Est. Price: $37.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67a68ad83e2207e70b111417
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 326, Row: 13, Price: $47.00, Est. Price: $47.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54ccdd4811782d39eb2e2
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 305, Row: 1, Price: $48.00, Est. Price: $48.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67896e555f5eedb9b54e6bc4
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 103, Row: 14, Price: $51.00, Est. Price: $51.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67a68ac53e2207e70b0f019b
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 328, Row: 40, Price: $51.00, Est. Price: $51.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67dcaec3d4811782d31b4a6b
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 318, Row: 12, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cb1d4811782d39cdeeb
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 133, Row: 6, Price: $55.00, Est. Price: $55.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/677b3392b98988f2db68f9f1
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 111, Row: 5, Price: $56.00, Est. Price: $56.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/677b32feb98988f2db5eb543
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 106, Row: 32, Price: $56.00, Est. Price: $56.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cbbd4811782d39d968d
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 311, Row: 1, Price: $56.00, Est. Price: $56.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/670ea16af0923f9bcda61c82
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 104, Row: 39, Price: $58.00, Est. Price: $58.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/6764fda1b98988f2dbce18ef
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 317, Row: 32, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67dcaf0bd4811782d326317a
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 205, Row: 2, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/670ea164f0923f9bcda5a092
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 131, Row: 21, Price: $72.00, Est. Price: $72.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e15d37d4811782d3eb02bb
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 204, Row: 7, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67a68ace3e2207e70b0fdf1b
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 132, Row: 1, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/677be4bfb98988f2dbfe4838
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 118, Row: 21, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/677b35ceb98988f2db9441c7
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 119, Row: 21, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/677b35fdb98988f2db9809e9
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 208, Row: 4, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cefd4811782d3a170cd
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 212, Row: 9, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cc5d4811782d39e25c9
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 118, Row: 29, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cc7d4811782d39e41af
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 125, Row: 33, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cb3d4811782d39d1b1d
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 119, Row: 33, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54cdad4811782d39fc3e0
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 126, Row: 26, Price: $96.00, Est. Price: $96.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67896e485f5eedb9b54d1705
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 128, Row: 24, Price: $97.00, Est. Price: $97.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67a68ac53e2207e70b0f0190
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: 117, Row: 21, Price: $99.00, Est. Price: $99.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/670ea15cf0923f9bcda4c004
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: B, Row: E, Price: $127.00, Est. Price: $127.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/677b368ab98988f2dba41586
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: A, Row: F, Price: $135.00, Est. Price: $135.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67a68ad43e2207e70b106907
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: R, Row: E, Price: $138.00, Est. Price: $138.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/670ea16ef0923f9bcda6953f
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: F, Row: 17, Price: $168.00, Est. Price: $168.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67a68ad53e2207e70b108793
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: D, Row: 13, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/67e54ce7d4811782d3a0b249
Date: 08-24-2025, Home Team: Dbacks, Away Team: Reds, Section: I, Row: H, Price: $192.00, Est. Price: $192.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-24-2025-phoenix-az-chase-field/events/66a17210999f484d998f0058/listings/677b4193b98988f2db8361bf
