Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 116, Row: 23, Price: $96.00, Est. Price: $96.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/672d0c76585e58e5aaf6f960
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 140, Row: 14, Price: $48.00, Est. Price: $48.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/679bdd79f6af5e52e407c226
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 101, Row: 22, Price: $56.00, Est. Price: $56.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e15d37d4811782d3eb025f
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 141, Row: 12, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67b501fa2f94efc81099c47a
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 331, Row: 32, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67dd97dad4811782d352bed7
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 306, Row: 40, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67dd97ded4811782d3534f60
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 312, Row: 32, Price: $70.00, Est. Price: $70.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67dd97d9d4811782d3526fc6
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 317, Row: 32, Price: $70.00, Est. Price: $70.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67dd97d7d4811782d3524412
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 137, Row: 29, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/670ea1b2f0923f9bcdac7d05
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 104, Row: 16, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67896e835f5eedb9b554516a
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 204, Row: 6, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cc9d4811782d39e6ca7
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 217, Row: 10, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cf5d4811782d3a21cc8
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 212, Row: 11, Price: $115.00, Est. Price: $115.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54ce9d4811782d3a0dd02
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 206, Row: 10, Price: $115.00, Est. Price: $115.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cb5d4811782d39d3301
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 218, Row: 8, Price: $115.00, Est. Price: $115.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67a68ad33e2207e70b104ebd
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 128, Row: 36, Price: $130.00, Est. Price: $130.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cf5d4811782d3a21b23
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 116, Row: 39, Price: $133.00, Est. Price: $133.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/6764fda4b98988f2dbce6649
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 119, Row: 37, Price: $141.00, Est. Price: $141.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cbbd4811782d39d9838
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 126, Row: 22, Price: $142.00, Est. Price: $142.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67d88ffddec8018c761c73fb
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 117, Row: 39, Price: $143.00, Est. Price: $143.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67dd97e1d4811782d353c97f
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 118, Row: 23, Price: $149.00, Est. Price: $149.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67d88fc2dec8018c76162738
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 125, Row: 36, Price: $152.00, Est. Price: $152.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67a68acc3e2207e70b0fb013
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 129, Row: 33, Price: $156.00, Est. Price: $156.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67a68aca3e2207e70b0f8c13
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 115, Row: 32, Price: $163.00, Est. Price: $163.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67a68ac13e2207e70b0eaf01
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 120, Row: 24, Price: $176.00, Est. Price: $176.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67896e815f5eedb9b553f642
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: C, Row: 13, Price: $226.00, Est. Price: $226.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cf3d4811782d3a1c60f
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: S, Row: B, Price: $247.00, Est. Price: $247.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67896e755f5eedb9b55226b3
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: E, Row: 6, Price: $257.00, Est. Price: $257.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67b504172f94efc810d54e2e
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: R, Row: AA, Price: $310.00, Est. Price: $310.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67b5047b2f94efc810dfdb8c
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: H, Row: I, Price: $380.00, Est. Price: $380.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e15d32d4811782d3eaaafc
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 327, Row: 40, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67dd97ded4811782d35349e8
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 310, Row: 3, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/670ea1b4f0923f9bcdaca5d6
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 103, Row: 17, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67896e7e5f5eedb9b553696a
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 111, Row: 10, Price: $82.00, Est. Price: $82.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67b502872f94efc810a5e326
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 133, Row: 6, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67b502b82f94efc810ad66b8
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 111, Row: 5, Price: $88.00, Est. Price: $88.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67b502872f94efc810a5e32a
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 108, Row: 22, Price: $91.00, Est. Price: $91.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67a68a653e2207e70b084c60
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 110, Row: 8, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e15d37d4811782d3eb0567
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 112, Row: 5, Price: $97.00, Est. Price: $97.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67b503192f94efc810b8dc71
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 205, Row: 2, Price: $101.00, Est. Price: $101.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/670ea1a9f0923f9bcdaba5b4
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 130, Row: 37, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cefd4811782d3a1642a
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 132, Row: 1, Price: $115.00, Est. Price: $115.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67b503522f94efc810c205c4
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 135, Row: 9, Price: $116.00, Est. Price: $116.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67a68a693e2207e70b0891f6
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 113, Row: 39, Price: $118.00, Est. Price: $118.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/6764fda6b98988f2dbceb336
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 134, Row: 5, Price: $118.00, Est. Price: $118.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/670ea1b3f0923f9bcdac94a9
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 118, Row: 21, Price: $123.00, Est. Price: $123.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67b503b42f94efc810cca2f2
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 130, Row: 24, Price: $125.00, Est. Price: $125.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67a68a6c3e2207e70b08ca97
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 128, Row: 24, Price: $166.00, Est. Price: $166.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67a68a593e2207e70b075a52
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 117, Row: 21, Price: $167.00, Est. Price: $167.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/670ea1a9f0923f9bcdaba565
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: B, Row: E, Price: $170.00, Est. Price: $170.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67b503e52f94efc810d1600a
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: 142, Row: 39, Price: $184.00, Est. Price: $184.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/66a17ba7263519e9d2a2710e
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: A, Row: F, Price: $222.00, Est. Price: $222.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67a68a603e2207e70b07d1d6
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: F, Row: 17, Price: $226.00, Est. Price: $226.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67e54cafd4811782d39cba27
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: R, Row: E, Price: $237.00, Est. Price: $237.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/670ea1aff0923f9bcdac27f3
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: I, Row: H, Price: $239.00, Est. Price: $239.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67b5047b2f94efc810dfdbd4
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: C, Row: 18, Price: $264.00, Est. Price: $264.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67a68ad83e2207e70b110604
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: E, Row: 18, Price: $274.00, Est. Price: $274.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67a68ad73e2207e70b10d67b
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: D, Row: 17, Price: $300.00, Est. Price: $300.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/67a68ac43e2207e70b0ef202
Date: 08-23-2025, Home Team: Dbacks, Away Team: Reds, Section: Q, Row: 8, Price: $305.00, Est. Price: $305.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-23-2025-phoenix-az-chase-field/events/66a1720e63a64247fe1dd20d/listings/670ea1b6f0923f9bcdacf576
