Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 128, Row: 25, Price: $74.00, Est. Price: $74.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/670ea104f0923f9bcd9c96ec
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: Q, Row: 10, Price: $159.00, Est. Price: $159.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e54ce9d4811782d3a0da81
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: G, Row: H, Price: $160.00, Est. Price: $160.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67bf94b42f94efc810adb7c9
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: H, Row: I, Price: $163.00, Est. Price: $163.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e15d39d4811782d3eb1f13
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: D, Row: 7, Price: $163.00, Est. Price: $163.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67098659f0923f9bcd7bcde9
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: I, Row: M, Price: $171.00, Est. Price: $171.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e54cc1d4811782d39de819
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: K, Row: K, Price: $171.00, Est. Price: $171.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e54cdbd4811782d39fe739
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 111, Row: 10, Price: $48.00, Est. Price: $48.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/6709815bf0923f9bcde1be00
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 301, Row: 5, Price: $41.00, Est. Price: $41.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e54cd3d4811782d39f16b2
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 328, Row: 40, Price: $41.00, Est. Price: $41.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e45e86d4811782d3b7aea8
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 101, Row: 22, Price: $42.00, Est. Price: $42.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e15d3ad4811782d3eb3701
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 104, Row: 16, Price: $43.00, Est. Price: $43.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67896e3b5f5eedb9b54bd6e1
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 308, Row: 10, Price: $43.00, Est. Price: $43.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e54cbbd4811782d39d9257
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 323, Row: 32, Price: $43.00, Est. Price: $43.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e45e6ed4811782d3b4f66c
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 107, Row: 26, Price: $45.00, Est. Price: $45.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67896e3b5f5eedb9b54bd82b
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 108, Row: 20, Price: $45.00, Est. Price: $45.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67896e345f5eedb9b54b1d4b
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 311, Row: 1, Price: $45.00, Est. Price: $45.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/670ea10bf0923f9bcd9cf93c
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 321, Row: 1, Price: $46.00, Est. Price: $46.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67896e2f5f5eedb9b54a7186
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 321, Row: 11, Price: $47.00, Est. Price: $47.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e54cc1d4811782d39deb88
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 319, Row: 10, Price: $48.00, Est. Price: $48.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e54cefd4811782d3a16af7
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 319, Row: 32, Price: $49.00, Est. Price: $49.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e45e75d4811782d3b62c62
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 315, Row: 32, Price: $49.00, Est. Price: $49.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e45e5dd4811782d3b1f97b
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 313, Row: 32, Price: $49.00, Est. Price: $49.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e45e69d4811782d3b43605
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 103, Row: 22, Price: $50.00, Est. Price: $50.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e54ce3d4811782d3a06d5b
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 133, Row: 12, Price: $52.00, Est. Price: $52.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67896e3c5f5eedb9b54bfc95
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 133, Row: 6, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67098279f0923f9bcdfff794
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 137, Row: 38, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e45e86d4811782d3b7b2f7
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 101, Row: 28, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e45e7cd4811782d3b6ab29
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 104, Row: 37, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e45e75d4811782d3b62864
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 111, Row: 5, Price: $54.00, Est. Price: $54.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67098279f0923f9bcdfff763
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 110, Row: 8, Price: $56.00, Est. Price: $56.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e15d38d4811782d3eb1982
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 109, Row: 7, Price: $56.00, Est. Price: $56.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67896e375f5eedb9b54b5fc9
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 111, Row: 15, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e54ce3d4811782d3a06d7b
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 110, Row: 13, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e54ccfd4811782d39ecc97
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 112, Row: 5, Price: $62.00, Est. Price: $62.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/670984e2f0923f9bcd4b6cb5
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 130, Row: 29, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67896e2e5f5eedb9b54a5afb
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 218, Row: 4, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e54cb1d4811782d39ce868
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 204, Row: 1, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/670ea10df0923f9bcd9d25e0
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 114, Row: 22, Price: $70.00, Est. Price: $70.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67896e315f5eedb9b54aae0b
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 112, Row: 12, Price: $71.00, Est. Price: $71.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e54cdad4811782d39fba50
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 132, Row: 2, Price: $74.00, Est. Price: $74.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/670ea102f0923f9bcd9c73bf
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 218, Row: 11, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67dd93b6d4811782d3c407d0
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 125, Row: 28, Price: $78.00, Est. Price: $78.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/670ea100f0923f9bcd9c5971
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 212, Row: 5, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e54ce5d4811782d3a08a00
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 113, Row: 39, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67dd93a6d4811782d3c1df97
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 120, Row: 32, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e54cdfd4811782d3a02cb3
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 128, Row: 31, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e54cefd4811782d3a16f6a
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 122, Row: 32, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e54cbdd4811782d39db1cc
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 117, Row: 27, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e54cedd4811782d3a137b1
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 125, Row: 33, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e54ce7d4811782d3a0b565
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 120, Row: 24, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67896e3b5f5eedb9b54bd84a
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 117, Row: 21, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/670ea10ff0923f9bcd9d400b
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 126, Row: 21, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/670ea105f0923f9bcd9caa36
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 116, Row: 23, Price: $90.00, Est. Price: $90.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/672d0bc7585e58e5aae52a6d
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 118, Row: 21, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67098540f0923f9bcd57fb11
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 119, Row: 21, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67098540f0923f9bcd57fb60
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 130, Row: 19, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e45e8ad4811782d3b86c8e
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: R, Row: E, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/670ea10af0923f9bcd9ceb5e
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: S, Row: B, Price: $117.00, Est. Price: $117.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67896e325f5eedb9b54ac84c
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: N, Row: 9, Price: $147.00, Est. Price: $147.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/670ea102f0923f9bcd9c7355
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: E, Row: 15, Price: $159.00, Est. Price: $159.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e54cedd4811782d3a138ba
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: D, Row: 11, Price: $159.00, Est. Price: $159.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e54cb1d4811782d39ce83d
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: F, Row: 16, Price: $159.00, Est. Price: $159.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e54ccbd4811782d39e88c6
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: C, Row: 11, Price: $159.00, Est. Price: $159.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e54ccbd4811782d39e8e4d
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: I, Row: H, Price: $192.00, Est. Price: $192.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67098688f0923f9bcd814837
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 140, Row: 14, Price: $29.00, Est. Price: $29.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/679bdd79f6af5e52e407c19e
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 307, Row: 2, Price: $36.00, Est. Price: $36.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67bc81ec2f94efc810cbf77e
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 104, Row: 14, Price: $41.00, Est. Price: $41.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/6709809ff0923f9bcdceb7ff
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 331, Row: 3, Price: $41.00, Est. Price: $41.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e54cb3d4811782d39d1223
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 310, Row: 1, Price: $45.00, Est. Price: $45.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67896e2e5f5eedb9b54a5a59
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 313, Row: 12, Price: $47.00, Est. Price: $47.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e54cbbd4811782d39d8e86
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 317, Row: 32, Price: $49.00, Est. Price: $49.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e45e63d4811782d3b339b5
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 322, Row: 32, Price: $49.00, Est. Price: $49.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e45e42d4811782d3adc70a
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 143, Row: 16, Price: $50.00, Est. Price: $50.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e54cf3d4811782d3a1c3e6
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 139, Row: 39, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e45e44d4811782d3ae13e0
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 200, Row: 10, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67dd93a6d4811782d3c1e02a
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 131, Row: 17, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e54cddd4811782d3a00463
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 130, Row: 39, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67dd93acd4811782d3c26312
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 213, Row: 1, Price: $82.00, Est. Price: $82.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/670ea102f0923f9bcd9c7304
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 123, Row: 38, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67dd93a9d4811782d3c238fe
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: 119, Row: 38, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67dd93a7d4811782d3c2109c
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: A, Row: E, Price: $114.00, Est. Price: $114.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/670ea107f0923f9bcd9cc361
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: S, Row: C, Price: $116.00, Est. Price: $116.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/670ea108f0923f9bcd9cd874
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: I, Row: M, Price: $196.00, Est. Price: $196.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e45e5bd4811782d3b19f92
Date: 08-20-2025, Home Team: Dbacks, Away Team: Guardians, Section: K, Row: K, Price: $196.00, Est. Price: $196.00, URL: https://gametime.co/mlb-baseball/guardians-at-diamondbacks-tickets/8-20-2025-phoenix-az-chase-field/events/66a1720af43fc3fc6ee1a5fd/listings/67e45e6cd4811782d3b48a61
