Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 128, Row: 25, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/670ea0dcf0923f9bcd9a3c55
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: G, Row: H, Price: $204.00, Est. Price: $204.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67bf94282f94efc810a0fd91
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: I, Row: B, Price: $263.00, Est. Price: $263.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/6704ddf51a2fe2590401a36e
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 140, Row: 14, Price: $34.00, Est. Price: $34.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/679bdd79f6af5e52e407c5aa
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 103, Row: 17, Price: $39.00, Est. Price: $39.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67896df65f5eedb9b544c219
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 301, Row: 5, Price: $41.00, Est. Price: $41.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e3ffced4811782d3ee7e18
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 331, Row: 3, Price: $41.00, Est. Price: $41.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e3ffdad4811782d3ef89fd
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 101, Row: 22, Price: $42.00, Est. Price: $42.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e15d34d4811782d3eacbe2
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 306, Row: 12, Price: $43.00, Est. Price: $43.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e3ffd6d4811782d3ef321d
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 313, Row: 12, Price: $47.00, Est. Price: $47.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e3ffc4d4811782d3ed8d20
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 313, Row: 32, Price: $49.00, Est. Price: $49.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e9ffa0d4811782d3188983
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 310, Row: 32, Price: $49.00, Est. Price: $49.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67eac222d4811782d3ccb6f5
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 143, Row: 16, Price: $50.00, Est. Price: $50.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e3ffc4d4811782d3ed8790
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 139, Row: 39, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67eac236d4811782d3ce9df0
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 107, Row: 38, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e45e50d4811782d3afc8f7
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 137, Row: 39, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67eac21fd4811782d3cc71fc
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 317, Row: 3, Price: $56.00, Est. Price: $56.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e45e63d4811782d3b33bae
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 133, Row: 39, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67eac21ad4811782d3cc18f1
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 128, Row: 25, Price: $78.00, Est. Price: $78.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/670ea0e7f0923f9bcd9af7a2
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 125, Row: 28, Price: $78.00, Est. Price: $78.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67896def5f5eedb9b54414d2
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 212, Row: 8, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e3ffd6d4811782d3ef3141
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 213, Row: 1, Price: $82.00, Est. Price: $82.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/670ea0e5f0923f9bcd9ae24d
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 119, Row: 34, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e3ffd8d4811782d3ef5e0c
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 211, Row: 10, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67eac24ed4811782d3d16d24
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 130, Row: 17, Price: $94.00, Est. Price: $94.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e45e5ed4811782d3b24036
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: A, Row: E, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/670ea0e8f0923f9bcd9b0443
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: S, Row: C, Price: $116.00, Est. Price: $116.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/670ea0e3f0923f9bcd9ac6f8
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: O, Row: 16, Price: $182.00, Est. Price: $182.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e45e52d4811782d3aff4c8
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: P, Row: 15, Price: $182.00, Est. Price: $182.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e45e4bd4811782d3aeec82
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: C, Row: 14, Price: $182.00, Est. Price: $182.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e45e53d4811782d3b0296c
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: J, Row: L, Price: $186.00, Est. Price: $186.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/6704ddc61a2fe25904feb499
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: R, Row: AA, Price: $239.00, Est. Price: $239.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/6704de531a2fe259040ab325
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 111, Row: 10, Price: $48.00, Est. Price: $48.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/6704d8a21a2fe25904777733
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 140, Row: 13, Price: $38.00, Est. Price: $38.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e15d32d4811782d3eaa769
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 328, Row: 40, Price: $41.00, Est. Price: $41.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e45e63d4811782d3b33a61
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 307, Row: 1, Price: $42.00, Est. Price: $42.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67896dee5f5eedb9b543efcb
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 104, Row: 16, Price: $43.00, Est. Price: $43.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67896ded5f5eedb9b543cdcd
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 308, Row: 40, Price: $43.00, Est. Price: $43.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67eac226d4811782d3cd216d
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 107, Row: 26, Price: $45.00, Est. Price: $45.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67896dee5f5eedb9b543ef8b
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 311, Row: 1, Price: $45.00, Est. Price: $45.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/670ea0e6f0923f9bcd9aedcb
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 321, Row: 1, Price: $46.00, Est. Price: $46.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67896df55f5eedb9b5449506
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 321, Row: 11, Price: $47.00, Est. Price: $47.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e3ffc4d4811782d3ed8f68
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 319, Row: 12, Price: $48.00, Est. Price: $48.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e3ffdad4811782d3ef8dd0
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 319, Row: 32, Price: $49.00, Est. Price: $49.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e45e8ad4811782d3b86c7c
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 315, Row: 32, Price: $49.00, Est. Price: $49.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e45e6fd4811782d3b54a43
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 103, Row: 23, Price: $50.00, Est. Price: $50.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e3ffd1d4811782d3eebf10
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 133, Row: 12, Price: $52.00, Est. Price: $52.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67896def5f5eedb9b543f853
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 133, Row: 6, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/6704d9e81a2fe259049730de
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 101, Row: 29, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e45e77d4811782d3b64aae
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 111, Row: 5, Price: $54.00, Est. Price: $54.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/6704d95d1a2fe2590487e0b6
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 110, Row: 8, Price: $56.00, Est. Price: $56.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e15d37d4811782d3eb020b
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 109, Row: 7, Price: $56.00, Est. Price: $56.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67896df95f5eedb9b544fc69
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 110, Row: 15, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e3ffd1d4811782d3eec16d
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 112, Row: 5, Price: $62.00, Est. Price: $62.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/6704db001a2fe25904b8d1cf
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 130, Row: 29, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67896df35f5eedb9b54468c4
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 218, Row: 5, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e3ffdbd4811782d3efa364
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 204, Row: 1, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/670ea0e7f0923f9bcd9af793
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 132, Row: 18, Price: $71.00, Est. Price: $71.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e3ffc2d4811782d3ed5e70
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 132, Row: 2, Price: $74.00, Est. Price: $74.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/670ea0e5f0923f9bcd9ae1a8
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 125, Row: 36, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e3ffd5d4811782d3ef0bc6
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 129, Row: 30, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e3ffcdd4811782d3ee5dd9
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 128, Row: 32, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e3ffd0d4811782d3ee9f6e
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 117, Row: 21, Price: $88.00, Est. Price: $88.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/670ea0dcf0923f9bcd9a3c50
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: 118, Row: 39, Price: $96.00, Est. Price: $96.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e45e50d4811782d3afc7e8
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: R, Row: E, Price: $114.00, Est. Price: $114.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/670ea0def0923f9bcd9a769d
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: S, Row: B, Price: $117.00, Est. Price: $117.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67896dee5f5eedb9b543ef77
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: B, Row: E, Price: $127.00, Est. Price: $127.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/6704dbed1a2fe25904d2e23b
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: E, Row: 15, Price: $159.00, Est. Price: $159.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e3ffd5d4811782d3ef0988
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: F, Row: 16, Price: $159.00, Est. Price: $159.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e3ffced4811782d3ee7fe2
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: D, Row: 13, Price: $159.00, Est. Price: $159.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e3ffc4d4811782d3ed8eee
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: H, Row: H, Price: $171.00, Est. Price: $171.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e3ffc8d4811782d3eddc67
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: O, Row: 18, Price: $182.00, Est. Price: $182.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e45e42d4811782d3adcc85
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: P, Row: 16, Price: $182.00, Est. Price: $182.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/67e73b86d4811782d38ebec5
Date: 07-01-2025, Home Team: Dbacks, Away Team: Giants, Section: I, Row: H, Price: $192.00, Est. Price: $192.00, URL: https://gametime.co/mlb-baseball/giants-at-diamondbacks-tickets/7-1-2025-phoenix-az-chase-field/events/66a171b6d8d60cfab6f1b764/listings/6704dd3c1a2fe25904f4551c
