Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 128, Row: 25, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/670ea147f0923f9bcda2aeac
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 101, Row: 22, Price: $44.00, Est. Price: $44.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e15d37d4811782d3eb021b
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 111, Row: 10, Price: $50.00, Est. Price: $50.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/677b335cb98988f2db64d709
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 319, Row: 9, Price: $45.00, Est. Price: $45.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67a686103e2207e70ba14465
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 331, Row: 3, Price: $45.00, Est. Price: $45.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e4480ad4811782d3a0f1a0
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 304, Row: 11, Price: $45.00, Est. Price: $45.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e447ddd4811782d39a8c62
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 302, Row: 32, Price: $46.00, Est. Price: $46.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67ea4f80d4811782d3ab6e31
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 309, Row: 11, Price: $47.00, Est. Price: $47.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e44818d4811782d3a33b99
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 305, Row: 1, Price: $48.00, Est. Price: $48.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67896e275f5eedb9b5498730
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 307, Row: 1, Price: $49.00, Est. Price: $49.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67896e2a5f5eedb9b549dc31
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 306, Row: 1, Price: $49.00, Est. Price: $49.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67a685f93e2207e70b9faa98
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 107, Row: 26, Price: $51.00, Est. Price: $51.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67896e325f5eedb9b54ac797
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 103, Row: 15, Price: $52.00, Est. Price: $52.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67896e395f5eedb9b54b9af5
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 108, Row: 22, Price: $52.00, Est. Price: $52.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67a685f93e2207e70b9faa6c
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 133, Row: 6, Price: $55.00, Est. Price: $55.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/677b3392b98988f2db68f9ce
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 111, Row: 5, Price: $56.00, Est. Price: $56.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/677b32feb98988f2db5eb522
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 315, Row: 32, Price: $57.00, Est. Price: $57.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67ea4f71d4811782d3aa51ed
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 312, Row: 32, Price: $57.00, Est. Price: $57.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67ea4f73d4811782d3aa7727
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 311, Row: 32, Price: $57.00, Est. Price: $57.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67ea4f70d4811782d3aa315e
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 104, Row: 39, Price: $58.00, Est. Price: $58.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/6764fd28b98988f2dbb5fa83
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 110, Row: 8, Price: $59.00, Est. Price: $59.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e15d32d4811782d3eaa977
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 136, Row: 38, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e45e78d4811782d3b66249
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 112, Row: 5, Price: $65.00, Est. Price: $65.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/677b344ab98988f2db7659a8
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 134, Row: 5, Price: $65.00, Est. Price: $65.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/670ea144f0923f9bcda25fb9
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 109, Row: 30, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e44822d4811782d3a4a49e
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 130, Row: 29, Price: $69.00, Est. Price: $69.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67896e305f5eedb9b54a98e8
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 216, Row: 10, Price: $71.00, Est. Price: $71.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67a6860f3e2207e70ba13814
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 205, Row: 8, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67a686053e2207e70ba07ce7
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 133, Row: 38, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e45e3ed4811782d3ad13d2
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 135, Row: 39, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e45e56d4811782d3b0c26c
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 204, Row: 6, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e4480ad4811782d3a0ecd0
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 132, Row: 1, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/677be432b98988f2dbe7d927
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 118, Row: 21, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/677b35ceb98988f2db9441d3
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 208, Row: 6, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e44813d4811782d3a2bc76
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 212, Row: 8, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e44807d4811782d3a09b12
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 112, Row: 39, Price: $90.00, Est. Price: $90.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e45e47d4811782d3ae9665
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 121, Row: 28, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67a685fa3e2207e70b9fbf2e
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 128, Row: 32, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e44829d4811782d3a57b9b
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 117, Row: 28, Price: $93.00, Est. Price: $93.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e447ddd4811782d39a9f20
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 119, Row: 35, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67a686013e2207e70ba042bc
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 213, Row: 10, Price: $103.00, Est. Price: $103.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e7605cd4811782d303769e
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: B, Row: E, Price: $127.00, Est. Price: $127.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/677b368ab98988f2dba415cc
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: R, Row: E, Price: $142.00, Est. Price: $142.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/670ea146f0923f9bcda29f20
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: S, Row: B, Price: $147.00, Est. Price: $147.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67896e2d5f5eedb9b54a2ac1
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: P, Row: 16, Price: $175.00, Est. Price: $175.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67a6860e3e2207e70ba1233b
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: E, Row: 16, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e44817d4811782d3a33963
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: F, Row: 16, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e4480ed4811782d3a1a078
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: D, Row: 13, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e44800d4811782d39f8b93
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: C, Row: 12, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e447edd4811782d39ccf0e
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: I, Row: H, Price: $192.00, Est. Price: $192.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/677b4193b98988f2db8361c5
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: O, Row: 17, Price: $203.00, Est. Price: $203.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e45e71d4811782d3b5910e
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: G, Row: M, Price: $217.00, Est. Price: $217.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e45e93d4811782d3b99f14
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 140, Row: 14, Price: $37.00, Est. Price: $37.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/679bdd79f6af5e52e407c361
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 101, Row: 22, Price: $44.00, Est. Price: $44.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e15d3ad4811782d3eb34bc
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 104, Row: 14, Price: $45.00, Est. Price: $45.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/677b3118b98988f2db3ce339
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 313, Row: 12, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e4480ad4811782d3a0f2c6
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 130, Row: 28, Price: $70.00, Est. Price: $70.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/670ea142f0923f9bcda23067
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 211, Row: 11, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67a6860a3e2207e70ba0eb73
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 128, Row: 25, Price: $94.00, Est. Price: $94.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/670ea150f0923f9bcda36ba9
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: 130, Row: 17, Price: $103.00, Est. Price: $103.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e45e7fd4811782d3b6f1ea
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: H, Row: I, Price: $190.00, Est. Price: $190.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e15d38d4811782d3eb18c9
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: J, Row: L, Price: $192.00, Est. Price: $192.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/677b41c1b98988f2db8811f1
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: O, Row: 14, Price: $203.00, Est. Price: $203.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e45e63d4811782d3b33b96
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: N, Row: 17, Price: $203.00, Est. Price: $203.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67e45e59d4811782d3b16a8c
Date: 07-22-2025, Home Team: Dbacks, Away Team: Astros, Section: G, Row: H, Price: $204.00, Est. Price: $204.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-22-2025-phoenix-az-chase-field/events/66a171dc6a7963095dbe0ad8/listings/67bf94282f94efc810a0fdf3
