Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 128, Row: 25, Price: $104.00, Est. Price: $104.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/670ea164f0923f9bcda5a122
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 313, Row: 21, Price: $52.00, Est. Price: $52.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e70564d4811782d32a9983
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 316, Row: 17, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e98461d4811782d32a06dd
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 301, Row: 3, Price: $54.00, Est. Price: $54.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e3202bd4811782d330f688
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 303, Row: 18, Price: $54.00, Est. Price: $54.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e3202bd4811782d330fe5c
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 317, Row: 15, Price: $56.00, Est. Price: $56.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e98454d4811782d3292b68
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 314, Row: 12, Price: $56.00, Est. Price: $56.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67be45e62f94efc810fc6636
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 312, Row: 12, Price: $56.00, Est. Price: $56.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e9845dd4811782d329cb3c
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 313, Row: 12, Price: $57.00, Est. Price: $57.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e9846ad4811782d32aaf14
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 310, Row: 3, Price: $58.00, Est. Price: $58.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/670ea15ef0923f9bcda5107f
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 307, Row: 1, Price: $58.00, Est. Price: $58.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67896cd55f5eedb9b5244af6
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 313, Row: 7, Price: $59.00, Est. Price: $59.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67a691263e2207e70bb03c8e
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 137, Row: 34, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e70558d4811782d329836c
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 319, Row: 12, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e32044d4811782d333af4a
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 320, Row: 12, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e3204bd4811782d334c3c1
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 321, Row: 13, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e32045d4811782d333eef2
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 310, Row: 21, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e3204fd4811782d3355e7e
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 311, Row: 22, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e32036d4811782d3320fe5
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 108, Row: 34, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67a691263e2207e70bb03bf9
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 103, Row: 26, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67c77026dec8018c76060443
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 301, Row: 32, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcaf14d4811782d327f96c
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 331, Row: 32, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcaf34d4811782d32cc09c
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 330, Row: 32, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcaef5d4811782d322d049
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 302, Row: 32, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcaf0dd4811782d326b591
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 328, Row: 40, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcaee2d4811782d31fbefc
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 304, Row: 40, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcaf10d4811782d3270a42
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 329, Row: 39, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcae96d4811782d3151a45
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 303, Row: 40, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcae33d4811782d3066d84
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 104, Row: 26, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67a691143e2207e70baf0208
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 101, Row: 22, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67d48fbadec8018c768519a0
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 308, Row: 40, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcae78d4811782d30ffd8f
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 323, Row: 32, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcaefcd4811782d323f3fb
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 305, Row: 40, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcaea0d4811782d3166b3f
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 306, Row: 40, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcae70d4811782d30ea429
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 327, Row: 40, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcaed7d4811782d31db379
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 309, Row: 32, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcae8ed4811782d313d195
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 324, Row: 40, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcae2ed4811782d305da38
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 326, Row: 40, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcaec5d4811782d31b89b9
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 325, Row: 40, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcae7cd4811782d310954a
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 307, Row: 40, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcaeb0d4811782d318b7e4
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 140, Row: 25, Price: $64.00, Est. Price: $64.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67be45e52f94efc810fc4697
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 106, Row: 32, Price: $64.00, Est. Price: $64.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67a691293e2207e70bb07177
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 107, Row: 33, Price: $65.00, Est. Price: $65.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67ef53a00b271341d1b19359
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 107, Row: 26, Price: $65.00, Est. Price: $65.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67896cd35f5eedb9b5240000
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 311, Row: 6, Price: $65.00, Est. Price: $65.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67a691103e2207e70baebf0d
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 102, Row: 16, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e70572d4811782d32c1da6
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 142, Row: 14, Price: $67.00, Est. Price: $67.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67896ccb5f5eedb9b5233d89
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 319, Row: 32, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcaeaed4811782d3187ef9
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 320, Row: 32, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcae17d4811782d30247e3
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 318, Row: 32, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcae43d4811782d3081f03
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 315, Row: 32, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcae8dd4811782d31399c7
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 314, Row: 32, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcae93d4811782d314b467
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 313, Row: 32, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcaf03d4811782d324f62a
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 312, Row: 32, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcaeabd4811782d3181436
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 317, Row: 32, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcaf0ad4811782d326133c
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 310, Row: 32, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcae7bd4811782d3106a2c
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 311, Row: 32, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcae30d4811782d3061378
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 316, Row: 32, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcae30d4811782d3060c5f
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 322, Row: 32, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcae7bd4811782d3106b1f
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 321, Row: 32, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67dcae57d4811782d30aabc1
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 134, Row: 26, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67a6910e3e2207e70bae859f
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 143, Row: 25, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e85417d4811782d338a46a
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 106, Row: 39, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e853ddd4811782d32e6ce1
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 107, Row: 39, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e85403d4811782d335fafb
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 137, Row: 39, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e85405d4811782d3362b1f
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 108, Row: 39, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e853d8d4811782d32d6b42
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 103, Row: 37, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67ed9501d4811782d3ba0a0f
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 111, Row: 24, Price: $78.00, Est. Price: $78.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67a691293e2207e70bb07154
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 133, Row: 24, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e70554d4811782d32913f3
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 204, Row: 5, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67eafb1ed4811782d3adf61c
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 133, Row: 5, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67896cd55f5eedb9b5244ae2
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 134, Row: 5, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/670ea160f0923f9bcda53e4d
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 130, Row: 36, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e7055ed4811782d32a0bf3
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 205, Row: 9, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67be45eb2f94efc810fd0e96
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 114, Row: 32, Price: $90.00, Est. Price: $90.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67a928413e2207e70b9693ca
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 217, Row: 1, Price: $91.00, Est. Price: $91.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67896cd15f5eedb9b523ccd7
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 214, Row: 10, Price: $94.00, Est. Price: $94.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67a6911f3e2207e70bafb0e7
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 130, Row: 24, Price: $94.00, Est. Price: $94.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67a691223e2207e70bafecdc
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 220, Row: 10, Price: $96.00, Est. Price: $96.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e853f9d4811782d334d45f
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 202, Row: 11, Price: $96.00, Est. Price: $96.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e8542cd4811782d33a7246
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 200, Row: 10, Price: $96.00, Est. Price: $96.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e85423d4811782d339af37
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 201, Row: 11, Price: $96.00, Est. Price: $96.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e85416d4811782d3388f4e
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 209, Row: 10, Price: $99.00, Est. Price: $99.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67a691243e2207e70bb00ba6
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 128, Row: 38, Price: $100.00, Est. Price: $100.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67a7ad303e2207e70b373b6f
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 132, Row: 22, Price: $101.00, Est. Price: $101.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67be45ed2f94efc810fd423c
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 112, Row: 4, Price: $102.00, Est. Price: $102.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67be45e52f94efc810fc46a7
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 132, Row: 3, Price: $103.00, Est. Price: $103.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67a691133e2207e70baeeb37
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 112, Row: 18, Price: $103.00, Est. Price: $103.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67a691163e2207e70baf2700
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 206, Row: 8, Price: $106.00, Est. Price: $106.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67e775ced4811782d31025c7
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 126, Row: 27, Price: $107.00, Est. Price: $107.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67ed9078d4811782d325f494
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 125, Row: 36, Price: $107.00, Est. Price: $107.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67a691263e2207e70bb03c5b
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 113, Row: 16, Price: $108.00, Est. Price: $108.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67eb44b1d4811782d3751e2a
Date: 04-27-2025, Home Team: Dbacks, Away Team: Braves, Section: 117, Row: 32, Price: $109.00, Est. Price: $109.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-27-2025-phoenix-az-chase-field/events/66a170e883aa788255244af4/listings/67a691223e2207e70bafed5a
