Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 130, Row: 16, Price: $90.00, Est. Price: $90.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e447e2d4811782d39b3fbd
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 304, Row: 11, Price: $45.00, Est. Price: $45.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e447e2d4811782d39b40c4
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 101, Row: 22, Price: $46.00, Est. Price: $46.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e15d35d4811782d3eae6aa
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 309, Row: 12, Price: $47.00, Est. Price: $47.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e447f8d4811782d39e5cfd
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 307, Row: 1, Price: $48.00, Est. Price: $48.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67896e325f5eedb9b54ac8a2
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 305, Row: 1, Price: $48.00, Est. Price: $48.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67896e265f5eedb9b5497744
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 318, Row: 6, Price: $50.00, Est. Price: $50.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67a685833e2207e70b96d01a
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 136, Row: 26, Price: $51.00, Est. Price: $51.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/670ea14df0923f9bcda31e1a
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 111, Row: 5, Price: $56.00, Est. Price: $56.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/677b32feb98988f2db5eb557
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 137, Row: 28, Price: $56.00, Est. Price: $56.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e4482dd4811782d3a6811a
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 311, Row: 32, Price: $57.00, Est. Price: $57.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e45e46d4811782d3ae50d1
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 104, Row: 39, Price: $58.00, Est. Price: $58.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/6764fd28b98988f2dbb5fa4a
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 103, Row: 37, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e45e81d4811782d3b72227
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 105, Row: 39, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e45e82d4811782d3b74e30
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 101, Row: 29, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e45e5cd4811782d3b1c728
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 134, Row: 5, Price: $65.00, Est. Price: $65.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/670ea13ff0923f9bcda1f79d
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 215, Row: 7, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67a6857f3e2207e70b965104
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 205, Row: 5, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e6179bd4811782d3fbfa78
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 216, Row: 3, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e44811d4811782d3a23a8e
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 204, Row: 4, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e4481cd4811782d3a3c45a
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 132, Row: 1, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/677be432b98988f2dbe7d8f8
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 116, Row: 23, Price: $84.00, Est. Price: $84.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/6716bfb0f0923f9bcd5ee219
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 206, Row: 1, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e15d3ad4811782d3eb3659
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 202, Row: 10, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e45e6dd4811782d3b4ba1a
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 118, Row: 21, Price: $88.00, Est. Price: $88.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/677b35ceb98988f2db94420a
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 208, Row: 6, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e4481ad4811782d3a3769f
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 212, Row: 5, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e4481ed4811782d3a4002a
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 127, Row: 34, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67a685893e2207e70b97d8fb
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 128, Row: 31, Price: $94.00, Est. Price: $94.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e447ead4811782d39c8100
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 122, Row: 32, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e447dfd4811782d39af054
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 124, Row: 36, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e447fcd4811782d39ee0e6
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 126, Row: 33, Price: $110.00, Est. Price: $110.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e45e53d4811782d3b0286c
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: B, Row: E, Price: $127.00, Est. Price: $127.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/677b368ab98988f2dba4158e
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: A, Row: F, Price: $129.00, Est. Price: $129.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67a685963e2207e70b99bab6
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: R, Row: E, Price: $138.00, Est. Price: $138.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/670ea14ef0923f9bcda340b6
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: E, Row: 15, Price: $170.00, Est. Price: $170.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67abcaeb3e2207e70bc5ebf6
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: D, Row: 11, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e447f1d4811782d39d5328
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: C, Row: 9, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e8419bd4811782d3dbb26c
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: O, Row: 16, Price: $203.00, Est. Price: $203.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e45e49d4811782d3aec0a1
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: H, Row: L, Price: $217.00, Est. Price: $217.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e45e73d4811782d3b5f4ac
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 140, Row: 14, Price: $37.00, Est. Price: $37.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/679bdd79f6af5e52e407c495
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 330, Row: 10, Price: $45.00, Est. Price: $45.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e4480ed4811782d3a19b89
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 139, Row: 22, Price: $56.00, Est. Price: $56.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e4481ed4811782d3a40b91
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 317, Row: 32, Price: $57.00, Est. Price: $57.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e45e4bd4811782d3aef0e8
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 112, Row: 9, Price: $59.00, Est. Price: $59.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/677b34b3b98988f2db7fdefe
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 136, Row: 39, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e45e5cd4811782d3b1c918
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 110, Row: 7, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67d87c8adec8018c76e20d7b
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 130, Row: 27, Price: $71.00, Est. Price: $71.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67a685893e2207e70b97d91f
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 131, Row: 27, Price: $73.00, Est. Price: $73.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67a685863e2207e70b976831
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 111, Row: 38, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e45e78d4811782d3b660fe
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 127, Row: 24, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67a685933e2207e70b9974d7
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 125, Row: 31, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e4482dd4811782d3a689ea
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 126, Row: 22, Price: $105.00, Est. Price: $105.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67d87db7dec8018c76ff6a20
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 123, Row: 38, Price: $110.00, Est. Price: $110.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e45e7dd4811782d3b6c257
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 122, Row: 39, Price: $110.00, Est. Price: $110.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e45e73d4811782d3b5eec8
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: 215l, Row: 1, Price: $114.00, Est. Price: $114.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e45e50d4811782d3afcb87
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: H, Row: I, Price: $190.00, Est. Price: $190.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67e15d37d4811782d3eafecf
Date: 07-21-2025, Home Team: Dbacks, Away Team: Astros, Section: G, Row: H, Price: $204.00, Est. Price: $204.00, URL: https://gametime.co/mlb-baseball/astros-at-diamondbacks-tickets/7-21-2025-phoenix-az-chase-field/events/66a171db573fc39854bf8ed9/listings/67bf94282f94efc810a0fe0f
