Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 126, Row: 22, Price: $98.00, Est. Price: $98.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67d0bae9dec8018c76d782e3
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 219, Row: 6, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e3204cd4811782d334e6cc
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 221, Row: 6, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67eee6aa0b271341d1522782
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 118, Row: 23, Price: $115.00, Est. Price: $115.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e55bb8d4811782d34881c9
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 302, Row: 12, Price: $51.00, Est. Price: $51.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67be44e02f94efc810e59c25
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 331, Row: 5, Price: $54.00, Est. Price: $54.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e32042d4811782d3338187
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 324, Row: 13, Price: $57.00, Est. Price: $57.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e32029d4811782d330d2a3
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 300, Row: 32, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/6764facfb98988f2db6384f7
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 314, Row: 12, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e3204fd4811782d3355292
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 313, Row: 32, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/6764fad3b98988f2db63dd22
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 303, Row: 40, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67dd93b2d4811782d3c3a5a3
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 315, Row: 32, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/6764fad3b98988f2db63dd5e
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 305, Row: 40, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67dd93a4d4811782d3c1b65f
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 140, Row: 14, Price: $65.00, Est. Price: $65.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67dc2419d4811782d3b973b5
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 106, Row: 32, Price: $71.00, Est. Price: $71.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67a68fb33e2207e70b8c5a58
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 103, Row: 14, Price: $73.00, Est. Price: $73.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e46744d4811782d3dede84
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 136, Row: 26, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/670ea164f0923f9bcda5a13e
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 139, Row: 39, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e84cf1d4811782d3637a34
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 142, Row: 39, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e84d37d4811782d36dc87d
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 143, Row: 31, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/6764facfb98988f2db638549
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 108, Row: 20, Price: $77.00, Est. Price: $77.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67896ccd5f5eedb9b5237307
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 217, Row: 4, Price: $83.00, Est. Price: $83.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67ec9d8ad4811782d3ae9a0a
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 109, Row: 32, Price: $85.00, Est. Price: $85.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67ae3a0e2f94efc81066d005
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 205, Row: 9, Price: $88.00, Est. Price: $88.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67aa93513e2207e70b19b2ec
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 135, Row: 11, Price: $92.00, Est. Price: $92.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67ae3a0c2f94efc810669342
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 215, Row: 5, Price: $94.00, Est. Price: $94.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67be44e42f94efc810e5eba2
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 109, Row: 9, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/670ea161f0923f9bcda55503
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 111, Row: 8, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67a68fc03e2207e70b8dfcb1
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 202, Row: 11, Price: $96.00, Est. Price: $96.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e84ca7d4811782d3587711
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 135, Row: 39, Price: $96.00, Est. Price: $96.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e84d3cd4811782d36e2389
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 133, Row: 5, Price: $98.00, Est. Price: $98.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67896cc65f5eedb9b522a4ab
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 132, Row: 15, Price: $98.00, Est. Price: $98.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67ed62d7d4811782d3e9fd94
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 206, Row: 5, Price: $102.00, Est. Price: $102.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e32027d4811782d330ad35
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 130, Row: 25, Price: $109.00, Est. Price: $109.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67a68f1f3e2207e70b7eb267
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 214, Row: 10, Price: $110.00, Est. Price: $110.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/6764facfb98988f2db63856f
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 119, Row: 23, Price: $113.00, Est. Price: $113.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67dc6821d4811782d3228745
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 211, Row: 7, Price: $125.00, Est. Price: $125.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67a68fb03e2207e70b8bf3cc
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 116, Row: 24, Price: $126.00, Est. Price: $126.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67a53b1d3e2207e70b5f2ef8
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: Q, Row: 18, Price: $237.00, Est. Price: $237.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67a68fb33e2207e70b8c5a70
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: C, Row: 17, Price: $260.00, Est. Price: $260.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e46742d4811782d3debd00
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: F, Row: 9, Price: $264.00, Est. Price: $264.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67a68f2d3e2207e70b804537
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: D, Row: 8, Price: $268.00, Est. Price: $268.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67896ccb5f5eedb9b5233d34
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: R, Row: AA, Price: $298.00, Est. Price: $298.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67b4e5732f94efc810942fbd
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 140, Row: 13, Price: $64.00, Est. Price: $64.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67d48fb8dec8018c7684e584
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 331, Row: 2, Price: $52.00, Est. Price: $52.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67896cc85f5eedb9b522d53a
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 301, Row: 1, Price: $52.00, Est. Price: $52.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e46743d4811782d3dece43
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 311, Row: 11, Price: $56.00, Est. Price: $56.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/670ea167f0923f9bcda5dcbd
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 310, Row: 16, Price: $57.00, Est. Price: $57.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67a68fbd3e2207e70b8d9764
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 321, Row: 12, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e32035d4811782d331f57f
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 330, Row: 32, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67dd93a0d4811782d3c13a41
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 302, Row: 32, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67dd93b6d4811782d3c40837
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 306, Row: 40, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67dd93a1d4811782d3c16820
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 327, Row: 40, Price: $63.00, Est. Price: $63.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67dd93afd4811782d3c2db9e
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 107, Row: 30, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e5d9d6d4811782d3150425
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 314, Row: 32, Price: $68.00, Est. Price: $68.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67dd93b2d4811782d3c3a72f
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 138, Row: 30, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67a68fc63e2207e70b8ec383
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 216, Row: 1, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67b4e0722f94efc810045581
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 110, Row: 8, Price: $81.00, Est. Price: $81.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67d48fb7dec8018c7684b9a8
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 113, Row: 39, Price: $101.00, Est. Price: $101.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/6764fad3b98988f2db63dda3
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 130, Row: 27, Price: $107.00, Est. Price: $107.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67aac8903e2207e70b47227d
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 115, Row: 27, Price: $110.00, Est. Price: $110.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e32024d4811782d3304a83
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 118, Row: 29, Price: $116.00, Est. Price: $116.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e32042d4811782d3338422
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 132, Row: 3, Price: $123.00, Est. Price: $123.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67aac89a3e2207e70b483bde
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 118, Row: 24, Price: $123.00, Est. Price: $123.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67ed9095d4811782d329f981
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 126, Row: 21, Price: $137.00, Est. Price: $137.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/670ea163f0923f9bcda58b13
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: 116, Row: 23, Price: $156.00, Est. Price: $156.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/670d573df0923f9bcddb4c56
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: B, Row: D, Price: $188.00, Est. Price: $188.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67e4672ad4811782d3dbbd93
Date: 04-25-2025, Home Team: Dbacks, Away Team: Braves, Section: S, Row: B, Price: $193.00, Est. Price: $193.00, URL: https://gametime.co/mlb-baseball/braves-at-diamondbacks-tickets/4-25-2025-phoenix-az-chase-field/events/66a170dd47d07f0c7229d213/listings/67896cce5f5eedb9b52386ad
