Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 116, Row: 21, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/677b3572b98988f2db8bc628
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: H, Row: L, Price: $189.00, Est. Price: $189.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cd8d4811782d39f84d5
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: G, Row: L, Price: $189.00, Est. Price: $189.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cc1d4811782d39df109
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 140, Row: 13, Price: $40.00, Est. Price: $40.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e15d35d4811782d3eae57b
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 111, Row: 10, Price: $50.00, Est. Price: $50.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/677b335cb98988f2db64d708
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 301, Row: 3, Price: $45.00, Est. Price: $45.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cbdd4811782d39db3fd
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 101, Row: 22, Price: $46.00, Est. Price: $46.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e15d32d4811782d3eaa8ea
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 328, Row: 40, Price: $46.00, Est. Price: $46.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e45e99d4811782d3ba900a
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 307, Row: 1, Price: $48.00, Est. Price: $48.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67896e485f5eedb9b54d16f7
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 305, Row: 1, Price: $48.00, Est. Price: $48.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67896e435f5eedb9b54c9b27
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 306, Row: 40, Price: $49.00, Est. Price: $49.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e45e42d4811782d3adcb5d
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 104, Row: 16, Price: $50.00, Est. Price: $50.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67896e435f5eedb9b54c9b72
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 103, Row: 15, Price: $52.00, Est. Price: $52.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67896e475f5eedb9b54cf852
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 321, Row: 11, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cd8d4811782d39f81f6
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 311, Row: 4, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67a689da3e2207e70bfd9331
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 133, Row: 6, Price: $55.00, Est. Price: $55.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/677b3392b98988f2db68f9b1
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 111, Row: 5, Price: $55.00, Est. Price: $55.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/677b32feb98988f2db5eb563
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 106, Row: 31, Price: $56.00, Est. Price: $56.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54ce1d4811782d3a03fe5
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 319, Row: 32, Price: $57.00, Est. Price: $57.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e45e64d4811782d3b36f56
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 315, Row: 32, Price: $57.00, Est. Price: $57.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e45e74d4811782d3b60f7c
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 133, Row: 12, Price: $58.00, Est. Price: $58.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67896e535f5eedb9b54e3476
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 137, Row: 39, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e45e4ed4811782d3af51fe
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 108, Row: 38, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e45e52d4811782d3aff5c0
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 135, Row: 9, Price: $62.00, Est. Price: $62.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67a689683e2207e70bee126f
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 112, Row: 5, Price: $65.00, Est. Price: $65.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/677b344ab98988f2db765952
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 205, Row: 2, Price: $66.00, Est. Price: $66.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/670ea225f0923f9bcdb72ae0
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 111, Row: 39, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67dcaea8d4811782d3179bab
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 109, Row: 39, Price: $75.00, Est. Price: $75.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67dcaeb0d4811782d318dc01
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 204, Row: 5, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54ce9d4811782d3a0de01
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 132, Row: 1, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/677be493b98988f2dbf840ca
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 132, Row: 7, Price: $80.00, Est. Price: $80.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67a689e83e2207e70bfe8994
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 127, Row: 34, Price: $85.00, Est. Price: $85.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67a689db3e2207e70bfda582
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 218, Row: 11, Price: $85.00, Est. Price: $85.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67dcae7ed4811782d310e776
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 200, Row: 10, Price: $85.00, Est. Price: $85.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67dcaeead4811782d320b789
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 206, Row: 1, Price: $86.00, Est. Price: $86.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e15d32d4811782d3eaa94a
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 112, Row: 39, Price: $87.00, Est. Price: $87.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67dcaf13d4811782d3279bf1
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 119, Row: 21, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/677b35fdb98988f2db980982
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 208, Row: 6, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cebd4811782d3a10c05
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 212, Row: 8, Price: $89.00, Est. Price: $89.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cb7d4811782d39d5b59
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 124, Row: 36, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cb3d4811782d39d119f
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 117, Row: 22, Price: $99.00, Est. Price: $99.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67a6895c3e2207e70bed3e33
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 126, Row: 21, Price: $101.00, Est. Price: $101.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/670ea1f3f0923f9bcdb094d6
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 129, Row: 31, Price: $107.00, Est. Price: $107.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e45e5ad4811782d3b19b71
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: B, Row: E, Price: $127.00, Est. Price: $127.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/677b368ab98988f2dba41593
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: A, Row: F, Price: $135.00, Est. Price: $135.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67a689603e2207e70bed836c
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: R, Row: E, Price: $142.00, Est. Price: $142.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/670ea22af0923f9bcdb77517
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: F, Row: 14, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cddd4811782d3a005f5
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: D, Row: 13, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cb3d4811782d39d178e
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: C, Row: 12, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cb5d4811782d39d347d
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: Q, Row: 14, Price: $177.00, Est. Price: $177.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cf1d4811782d3a1948c
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: P, Row: 9, Price: $186.00, Est. Price: $186.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67a689703e2207e70bef0ce7
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: I, Row: H, Price: $192.00, Est. Price: $192.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/677b4193b98988f2db83615f
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: O, Row: 16, Price: $203.00, Est. Price: $203.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e45e65d4811782d3b3a058
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: K, Row: M, Price: $217.00, Est. Price: $217.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e45e6ed4811782d3b4f5f6
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: G, Row: M, Price: $217.00, Est. Price: $217.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e45e6fd4811782d3b546b1
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 140, Row: 14, Price: $38.00, Est. Price: $38.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/679bdd79f6af5e52e407c49e
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 301, Row: 1, Price: $38.00, Est. Price: $38.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67a6895b3e2207e70bed2f91
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 104, Row: 14, Price: $45.00, Est. Price: $45.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/677b3118b98988f2db3ce3ac
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 143, Row: 11, Price: $52.00, Est. Price: $52.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67a6895e3e2207e70bed5fcc
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 313, Row: 12, Price: $53.00, Est. Price: $53.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cd3d4811782d39f128b
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 313, Row: 32, Price: $57.00, Est. Price: $57.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e45e49d4811782d3aec2ac
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 317, Row: 32, Price: $57.00, Est. Price: $57.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e45e59d4811782d3b16896
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 110, Row: 10, Price: $60.00, Est. Price: $60.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67896e565f5eedb9b54eae78
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 136, Row: 39, Price: $61.00, Est. Price: $61.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e45e97d4811782d3ba3ed9
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 205, Row: 7, Price: $76.00, Est. Price: $76.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cb7d4811782d39d5efa
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 130, Row: 36, Price: $79.00, Est. Price: $79.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cb7d4811782d39d5986
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 125, Row: 28, Price: $94.00, Est. Price: $94.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67896e4c5f5eedb9b54d6aec
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 119, Row: 33, Price: $95.00, Est. Price: $95.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e54cb1d4811782d39ce689
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: 214, Row: 10, Price: $99.00, Est. Price: $99.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67dcaef6d4811782d322dd60
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: H, Row: I, Price: $190.00, Est. Price: $190.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e15d3ad4811782d3eb368a
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: I, Row: G, Price: $192.00, Est. Price: $192.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/677b4193b98988f2db8360d9
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: J, Row: L, Price: $192.00, Est. Price: $192.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/677b41c1b98988f2db881210
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: G, Row: H, Price: $193.00, Est. Price: $193.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67bf94b42f94efc810adb7ee
Date: 08-22-2025, Home Team: Dbacks, Away Team: Reds, Section: O, Row: 15, Price: $203.00, Est. Price: $203.00, URL: https://gametime.co/mlb-baseball/reds-at-diamondbacks-tickets/8-22-2025-phoenix-az-chase-field/events/66a1720c7fbfc47b7cd24d07/listings/67e45e42d4811782d3adca20
